
stinkwood	-0.1	1.13578	[0, -2, 0, 0, 0, -2, 1, 0, 2, 0]

puant	-1.5	0.5	[-2, -1, -1, -2, -1, -1, -2, -2, -1, -2]

vole	-2.2	0.9798	[-3, -2, -2, -1, -3, -2, -3, 0, -3, -3]

Arrêtez	-1.2	0.87178	[-1, 0, -2, -2, 0, -1, -2, -2, 0, -2]

arrête	-0.9	0.53852	[-1, -1, -1, -1, -2, -1, -1, -1, 0, 0]

arrêt	-0.6	0.66332	[-1, 0, 0, -1, 0, 0, 0, -1, -2, -1]

arrêts	-0.6	0.8	[-1, -1, 0, 0, -2, 0, -2, 0, 0, 0]

biere	0.7	1.34536	[2, 0, 3, 1, 2, 1, 0, 0, -2, 0]

tout droit	0.9	1.04403	[2, 0, 1, 0, 0, 0, 1, 2, 3, 0]

souche	-0.2	0.9798	[0, 0, -2, 0, -1, 2, 0, -1, 0, 0]

tendu	-1.7	0.78102	[0, -2, -1, -1, -2, -2, -2, -3, -2, -2]

passoire	-0.8	1.249	[2, -2, -1, 0, -1, 0, -2, 0, -2, -2]

crepines	-0.3	0.45826	[0, 0, 0, 0, -1, -1, 0, -1, 0, 0]

tendre	-1.3	0.78102	[0, -3, -2, -1, -1, -1, -1, -1, -2, -1]

souches	-1.2	0.4	[-1, -1, -1, -2, -1, -2, -1, -1, -1, -1]

etrange	-0.8	0.74833	[0, -1, -1, 0, -2, 0, -1, -2, 0, -1]

etrangement	-1.2	0.87178	[0, -1, -2, -2, 0, -3, -1, -1, -1, -1]

etrangle	-2.5	1.0247	[-1, -1, -3, -3, -3, -3, -1, -4, -3, -3]

force	2.2	0.6	[1, 2, 2, 3, 2, 3, 3, 2, 2, 2]

renforcer	1.3	0.64031	[1, 1, 2, 1, 2, 1, 2, 0, 2, 1]

renforce	1.8	0.4	[2, 2, 2, 2, 1, 2, 2, 1, 2, 2]

fortifiant	1.8	0.6	[2, 0, 2, 2, 2, 2, 2, 2, 2, 2]

renforts	1.4	0.91652	[1, 2, 1, 2, 3, 0, 2, 0, 2, 1]

renforcement	2.2	0.74833	[3, 3, 1, 1, 2, 2, 2, 2, 3, 3]

renforce	2.0	0.63246	[3, 2, 1, 2, 2, 3, 2, 1, 2, 2]

forces	1.7	0.64031	[2, 1, 3, 1, 2, 1, 2, 1, 2, 2]

stress	-1.8	0.6	[-1, -2, -2, -1, -2, -1, -2, -3, -2, -2]

a souligne	-1.4	0.4899	[-1, -1, -1, -2, -2, -1, -2, -2, -1, -1]

stress	-2.0	1.0	[-3, -3, -2, -1, -2, 0, -2, -1, -3, -3]

stressant	-2.3	0.45826	[-2, -2, -2, -2, -3, -3, -2, -3, -2, -2]

stressent	-2.6	0.66332	[-2, -3, -1, -3, -3, -3, -3, -2, -3, -3]

soulignant	-1.5	0.67082	[-1, -2, -1, -1, -3, -1, -2, -2, -1, -1]

Stressless	1.6	0.4899	[1, 2, 1, 2, 1, 2, 1, 2, 2, 2]

stresslessness	1.6	0.8	[1, 3, 1, 3, 2, 1, 2, 1, 1, 1]

stresseur	-1.8	0.74833	[-2, -1, -1, -2, -3, -2, -1, -2, -3, -1]

facteurs de stress	-2.1	0.83066	[-3, -2, -2, -2, -3, -1, -3, -1, -1, -3]

sinistre	-2.3	0.9	[0, -2, -2, -2, -2, -3, -3, -3, -3, -3]

la greve	-0.5	1.11803	[0, 0, 0, -2, -2, 1, 1, -2, -1, 0]

grevistes	-0.6	1.0198	[0, 0, -2, -3, 0, 0, -1, 0, 0, 0]

greves	-1.5	0.92195	[0, -2, -2, -2, -3, -1, -2, -1, 0, -2]

fort	2.3	0.78102	[3, 2, 3, 3, 1, 1, 3, 2, 2, 3]

coffre-fort	0.7	0.78102	[2, 1, 0, 0, 0, 1, 2, 1, 0, 0]

-forts	0.3	0.64031	[0, 0, 0, 0, 0, 1, 0, 2, 0, 0]

plus forte	1.6	0.66332	[2, 1, 1, 1, 2, 3, 2, 1, 2, 1]

la plus forte	1.9	0.9434	[2, 3, 2, 1, 2, 2, 0, 3, 1, 3]

bastion	0.5	0.80623	[0, 2, 0, 0, 2, 0, 0, 0, 0, 1]

forteresses	1.0	0.89443	[2, 2, 0, 1, 2, 2, 1, 0, 0, 0]

strongish	1.7	0.78102	[1, 1, 2, 3, 1, 2, 1, 3, 2, 1]

fortement	1.1	0.83066	[0, 0, 2, 2, 0, 1, 2, 2, 1, 1]

homme fort	0.7	1.00499	[0, 1, 3, 0, 1, -1, 1, 1, 0, 1]

hommes forts	0.5	1.11803	[-1, 0, 0, 3, 0, 1, 0, 2, 0, 0]

strongyl	0.6	1.0198	[0, 1, 0, 0, 0, 0, 0, 2, 3, 0]

strongles	0.2	1.07703	[0, -2, 1, 1, -1, 1, 0, 0, 2, 0]

strongyloïdose	-0.8	1.66132	[-2, -3, 0, 0, -2, -2, 2, -2, 2, -1]

strongyls	0.1	0.3	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]

frappe	-1.0	0.89443	[-1, -2, -1, 0, -2, -2, -1, -1, 1, -1]

lutte	-1.3	0.45826	[-2, -1, -2, -1, -2, -1, -1, -1, -1, -1]

lutte	-1.4	0.66332	[-2, -2, -1, -1, -1, -1, -2, -2, 0, -2]

combattant	-1.1	0.7	[-1, -1, -1, -1, 0, -1, -2, -2, 0, -2]

strugglers	-1.4	0.4899	[-1, -2, -1, -1, -2, -1, -2, -2, -1, -1]

luttes	-1.5	0.5	[-2, -2, -1, -1, -1, -1, -2, -2, -1, -2]

en difficulte	-1.8	0.6	[-2, -2, -2, -2, -1, -1, -2, -2, -3, -1]

têtu	-1.7	1.00499	[0, -1, -2, -2, -2, -4, -1, -2, -1, -2]

stubborner	-1.5	1.20416	[-2, -3, -1, -1, -2, 1, -3, -2, 0, -2]

stubbornest	-0.6	1.62481	[-2, 4, -2, -1, -1, 0, -1, -1, -1, -1]

opiniâtrement	-1.4	0.4899	[-2, -2, -1, -2, -1, -1, -2, -1, -1, -1]

entêtement	-1.1	0.53852	[-1, -1, 0, -2, -1, -1, -1, -2, -1, -1]

stubbornnesses	-1.5	0.80623	[-1, -2, -3, -1, -1, -3, -1, -1, -1, -1]

coince	-1.0	0.44721	[-1, -1, -1, -1, 0, -1, -1, -1, -1, -2]

puait	-1.6	1.68523	[-2, -2, -3, 2, -2, -3, -3, 1, -1, -3]

etourdi	-0.4	1.28062	[-1, -3, -1, 0, -1, -1, 0, 2, 1, 0]

etourdissant	1.6	1.42829	[0, 0, 3, 2, 2, 4, 3, 0, 2, 0]

etourdit	0.1	1.04403	[1, 0, -1, -2, 0, 1, 1, -1, 1, 1]

stupide	-2.4	0.66332	[-2, -3, -3, -2, -3, -3, -2, -1, -2, -3]

stupider	-2.5	0.5	[-3, -2, -3, -3, -2, -2, -3, -2, -3, -2]

plus stupide	-2.4	0.66332	[-2, -3, -2, -3, -1, -3, -3, -2, -2, -3]

stupidites	-2.0	0.7746	[-2, -3, -2, -1, -3, -1, -3, -1, -2, -2]

stupidite	-1.9	0.3	[-2, -2, -2, -2, -2, -2, -1, -2, -2, -2]

stupidement	-2.0	0.7746	[-1, -2, -3, -3, -1, -3, -2, -1, -2, -2]

stupidite	-1.7	0.64031	[-3, -1, -2, -1, -2, -1, -2, -2, -1, -2]

stupidnesses	-2.6	0.8	[-2, -2, -2, -4, -4, -3, -3, -2, -2, -2]

stupids	-2.3	0.64031	[-2, -3, -1, -3, -2, -3, -3, -2, -2, -2]

begaiement	-1.0	0.0	[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1]

begaye	-0.9	1.04403	[-1, -1, 2, -1, -1, -1, -2, -2, -1, -1]

begue	-1.0	1.18322	[-1, -1, 2, -1, -1, -1, -3, -2, -1, -1]

begues	-1.1	0.53852	[-1, -1, -1, 0, -1, -1, -2, -2, -1, -1]

begaiement	-1.3	0.9	[-1, -1, -1, 0, -3, -1, -1, -1, -3, -1]

begaie	-1.0	0.63246	[-1, -1, -1, -2, 0, -2, 0, -1, -1, -1]

doucereux	2.0	0.44721	[2, 3, 2, 2, 2, 1, 2, 2, 2, 2]

soumis	-1.3	0.9	[-1, 0, -1, -3, -1, 0, -1, -2, -2, -2]

docilement	-1.0	1.18322	[-1, -1, -1, -1, 2, -1, -1, -2, -3, -1]

soumission	-0.7	0.78102	[-2, 0, -1, 0, -1, 0, -2, 0, -1, 0]

substantiel	0.8	0.6	[2, 0, 1, 1, 0, 0, 1, 1, 1, 1]

subversif	-0.9	1.81384	[-3, 0, -4, -1, -2, -1, 2, -1, 2, -1]

reussir	2.2	0.74833	[2, 3, 2, 2, 2, 1, 2, 4, 2, 2]

reussi	1.8	0.87178	[2, 2, 1, 2, 2, 0, 2, 3, 3, 1]

succeeder	1.2	1.07703	[1, 0, 0, 2, 2, 0, 0, 3, 2, 2]

succeeders	1.3	0.64031	[2, 0, 2, 1, 2, 1, 1, 1, 1, 2]

reussir	2.2	1.16619	[2, 3, 0, 3, 4, 3, 1, 1, 2, 3]

reussit	2.2	0.9798	[4, 1, 4, 1, 2, 2, 2, 2, 2, 2]

Succes	2.7	0.64031	[4, 3, 2, 2, 3, 2, 3, 3, 2, 3]

succes	2.6	0.66332	[2, 4, 3, 3, 2, 3, 2, 2, 3, 2]

reussi	2.8	0.6	[3, 3, 2, 3, 4, 3, 3, 3, 2, 2]

avec succes	2.2	0.6	[2, 2, 1, 2, 2, 2, 3, 3, 2, 3]

capacite de reussite	2.7	0.78102	[3, 3, 4, 3, 3, 2, 3, 2, 1, 3]

Succession	0.8	0.87178	[2, 0, 1, 2, 0, 2, 1, 0, 0, 0]

successionnel	0.9	1.04403	[0, 1, 0, 2, 3, 0, 0, 1, 2, 0]

successionally	1.1	1.13578	[2, 2, 0, 0, 0, 0, 2, 3, 0, 2]

successions	0.1	0.3	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]

successif	1.1	1.13578	[3, 0, 0, 1, 3, 2, 1, 0, 1, 0]

successivement	0.9	1.04403	[1, 0, 0, 1, 3, 0, 2, 0, 2, 0]

successivite	1.0	1.0	[0, 1, 2, 0, 3, 1, 1, 2, 0, 0]

successeur	0.9	0.83066	[0, 2, 0, 0, 1, 2, 2, 1, 1, 0]

successeurs	1.1	1.04403	[2, 0, 1, 2, 0, 1, 3, 0, 2, 0]

sucer	-1.9	1.04403	[-1, -1, -1, -2, -1, -1, -3, -4, -3, -2]

aspire	-2.0	0.89443	[-2, -2, -1, -1, -1, -3, -4, -2, -2, -2]

ventouse	-2.4	1.2	[-3, -1, -1, -2, -1, -4, -4, -2, -4, -2]

dupe	-2.0	1.0	[-2, -1, -1, -3, -3, -1, -1, -2, -2, -4]

epamprage	-2.1	0.7	[-2, -3, -2, -1, -2, -3, -3, -2, -1, -2]

ventouses	-2.3	1.00499	[-2, -1, -2, -4, -1, -2, -3, -2, -4, -2]

suce	-1.5	1.28452	[-1, -2, -2, -1, -3, -4, -1, 1, -1, -1]

sucky	-1.9	0.9434	[-1, -2, -2, -1, -2, -4, -1, -1, -3, -2]

souffrir	-2.5	0.67082	[-3, -3, -2, -2, -3, -3, -3, -2, -1, -3]

souffert	-2.2	0.74833	[-3, -2, -1, -3, -2, -3, -1, -3, -2, -2]

victime	-2.0	0.63246	[-3, -2, -2, -2, -2, -3, -1, -2, -2, -1]

personnes souffrant	-2.4	0.8	[-1, -3, -3, -2, -1, -2, -3, -3, -3, -3]

Souffrance	-2.1	0.83066	[-2, -1, -3, -2, -1, -2, -3, -3, -1, -3]

pâtit	-2.1	0.7	[-3, -2, -1, -2, -2, -2, -3, -1, -3, -2]

suicidaire	-3.5	0.67082	[-4, -4, -4, -4, -3, -4, -3, -3, -2, -4]

suicide	-3.5	0.67082	[-4, -3, -4, -4, -4, -2, -3, -4, -4, -3]

poursuivre	-1.1	1.13578	[1, -1, -1, 0, -1, -3, -1, -1, -3, -1]

bouder	-1.5	0.67082	[-2, -1, -3, -1, -1, -2, -1, -2, -1, -1]

boudeur	-0.8	1.77764	[-3, 3, -2, -3, 0, -2, 0, -1, 1, -1]

renfrogne	-1.7	1.00499	[0, -2, -2, -1, -1, -4, -2, -1, -2, -2]

plus ensoleille	2.3	0.64031	[3, 2, 3, 2, 3, 2, 2, 1, 3, 2]

la plus ensoleillee	2.4	1.28062	[2, 0, 4, 2, 1, 3, 2, 4, 4, 2]

ensoleille	1.8	0.87178	[2, 2, 1, 2, 0, 2, 3, 3, 2, 1]

ensoleillement	2.2	0.6	[3, 1, 2, 2, 2, 2, 2, 3, 3, 2]

sunshiny	1.9	0.7	[2, 2, 3, 1, 2, 2, 1, 3, 1, 2]

super	2.9	0.7	[4, 2, 4, 3, 3, 3, 2, 3, 2, 3]

superbe	3.1	0.9434	[3, 4, 2, 4, 3, 1, 3, 3, 4, 4]

superieur	2.5	1.11803	[2, 3, 1, 3, 3, 0, 3, 3, 4, 3]

superiorities	0.8	1.6	[-1, 1, 3, -1, -1, 2, 2, 1, 3, -1]

superiorite	1.4	1.2	[0, 1, -1, 3, 1, 2, 2, 2, 3, 1]

superieurement	2.2	1.4	[4, 3, 1, 2, 3, -1, 2, 4, 2, 2]

superieurs	1.0	1.0	[3, 0, 0, 1, 2, 1, 1, 2, 0, 0]

soutien	1.7	0.9	[1, 1, 1, 2, 1, 3, 3, 3, 1, 1]

prise en charge	1.3	0.45826	[2, 1, 2, 1, 1, 2, 1, 1, 1, 1]

Supporter	1.1	0.3	[1, 1, 1, 1, 1, 2, 1, 1, 1, 1]

partisans	1.9	0.7	[1, 1, 1, 2, 2, 3, 2, 2, 3, 2]

justificatif	1.9	0.9434	[3, 2, 1, 1, 3, 3, 1, 1, 3, 1]

soutien	1.2	0.4	[1, 1, 1, 1, 1, 2, 2, 1, 1, 1]

se renforcent	1.5	1.11803	[3, 1, 2, 1, 3, 2, 2, 1, -1, 1]

les soutiens	1.5	0.67082	[2, 1, 2, 0, 2, 2, 2, 1, 1, 2]

suprematies	0.8	1.72047	[3, -2, 3, 0, 0, 2, -1, 3, 0, 0]

suprematiste	0.5	2.15639	[3, 2, -3, 1, 2, 2, 2, -2, 1, -3]

suprematistes	-1.0	1.89737	[-4, -2, -1, -3, -2, 2, 2, 0, 0, -2]

suprematie	0.2	1.77764	[-1, -2, 0, 3, 2, 0, -3, 0, 1, 2]

suprematistes	0.4	1.56205	[2, 1, 0, 0, 2, 2, 2, -2, -1, -2]

suprême	2.6	1.11355	[2, 3, 2, 1, 4, 2, 1, 3, 4, 4]

suprêmement	2.7	1.00499	[2, 4, 1, 4, 2, 4, 2, 3, 2, 3]

supremeness	2.3	0.64031	[1, 2, 2, 3, 3, 2, 2, 3, 3, 2]

supremer	2.3	1.1	[4, 3, 3, 0, 1, 2, 3, 2, 3, 2]

supremest	2.2	1.98997	[4, 3, 1, 0, 4, 4, -2, 3, 1, 4]

Supremo	1.9	1.3	[1, 0, 3, 0, 4, 3, 1, 3, 2, 2]

supremos	1.3	0.78102	[0, 2, 2, 1, 0, 2, 2, 1, 2, 1]

sûr	1.3	0.64031	[1, 1, 3, 1, 1, 2, 1, 1, 1, 1]

infaillible	1.0	0.7746	[1, 1, 0, 2, 2, 1, 0, 1, 2, 0]

au pied sûr	1.9	0.83066	[0, 3, 2, 2, 2, 2, 1, 2, 3, 2]

surefootedly	1.6	0.91652	[1, 1, 2, 0, 2, 1, 3, 3, 1, 2]

pied sûr	1.5	1.20416	[2, 1, 4, 1, 0, 3, 2, 1, 1, 0]

sûrement	1.9	0.7	[2, 2, 2, 1, 1, 1, 3, 2, 3, 2]

sûrete	2.0	0.7746	[2, 3, 2, 1, 2, 1, 3, 3, 2, 1]

plus sûrement	1.2	1.32665	[1, 1, 3, 1, 3, 2, 1, -2, 1, 1]

le plus sûr	1.3	0.78102	[2, 0, 2, 2, 2, 1, 0, 1, 1, 2]

cautions	1.3	0.9	[2, 0, 2, 0, 2, 2, 1, 2, 0, 2]

caution	1.0	0.44721	[1, 1, 1, 1, 1, 0, 1, 1, 2, 1]

suretyship	-0.1	1.51327	[-1, 0, 0, -2, -1, 2, -2, 3, 0, 0]

cautionnements	0.4	0.66332	[0, 0, 0, 1, 0, 0, 1, 0, 0, 2]

surprisal	1.5	0.80623	[3, 1, 1, 2, 1, 2, 2, 1, 2, 0]

les surprises	0.7	1.1	[0, 0, 0, 0, 0, 0, 0, 2, 2, 3]

surprise	1.1	1.04403	[0, 2, 0, 2, 3, 0, 1, 1, 2, 0]

surpris	0.9	0.9434	[2, 0, 0, 0, 0, 2, 2, 1, 2, 0]

surpriser	0.6	0.66332	[2, 0, 0, 0, 0, 1, 1, 1, 1, 0]

surprisers	0.3	1.00499	[2, 0, 1, 1, 0, 0, -2, 1, 0, 0]

surprises	0.9	0.7	[2, 0, 0, 0, 1, 1, 2, 1, 1, 1]

surprenant	1.1	0.9434	[1, 1, 1, 0, 0, 2, 0, 1, 3, 2]

etonnamment	1.2	0.87178	[1, 0, 2, 0, 0, 2, 2, 1, 2, 2]

Survecu	2.3	0.78102	[3, 4, 2, 2, 2, 1, 2, 3, 2, 2]

survivant	1.2	0.87178	[1, 3, 1, 0, 2, 0, 1, 1, 1, 2]

survivant	1.5	1.0247	[1, 3, 2, 3, 1, 0, 0, 1, 2, 2]

suspect	-1.2	0.9798	[0, -1, -1, -2, -2, -2, 1, -1, -2, -2]

soupçonne	-0.9	1.13578	[-1, 0, -1, -2, -1, -1, -2, 2, -2, -1]

soupçonnant	-0.7	1.34536	[-1, 2, -1, -1, -1, 1, -2, -1, -3, 0]

suspects	-1.4	0.91652	[-2, -2, -2, -1, -2, -1, -2, -2, 1, -1]

suspendre	-1.3	0.64031	[0, -2, -1, -2, -1, -1, -2, -1, -2, -1]

suspendu	-2.1	0.83066	[-2, -1, -2, -3, -3, -1, -3, -1, -2, -3]

soupçon	-1.6	0.91652	[-2, -2, -1, -2, 1, -2, -2, -2, -2, -2]

soupçons	-1.5	0.67082	[-1, -2, -1, -2, -1, -1, -3, -1, -2, -1]

mefiant	-1.5	0.67082	[-1, -2, -1, -1, -2, -1, -2, -1, -3, -1]

soupçonneusement	-1.7	0.45826	[-2, -2, -1, -2, -1, -2, -2, -1, -2, -2]

caractere soupçonneux	-1.2	1.46969	[-2, -3, -2, -1, -1, 1, 2, -2, -2, -2]

sux	-1.5	0.92195	[-1, -1, -2, -1, -2, -1, -3, 0, -3, -1]

jurer	-0.2	1.53623	[-2, 2, -1, 1, 1, 0, -1, -2, 2, -2]

prestation de serment	-1.0	1.09545	[0, -2, -1, -1, -2, 0, 1, -3, -1, -1]

ne jure	0.2	1.4	[1, -2, 2, 0, 1, -2, -1, 2, 1, 0]

sucre	2.0	0.63246	[1, 2, 2, 2, 3, 3, 2, 1, 2, 2]

doux <3	3.0	0.44721	[3, 3, 3, 3, 4, 2, 3, 3, 3, 3]

amoureux	3.3	1.00499	[4, 1, 3, 4, 4, 4, 2, 3, 4, 4]

sweethearts	2.8	0.87178	[2, 2, 2, 4, 3, 2, 4, 3, 4, 2]

ma cherie	2.2	0.6	[2, 3, 3, 2, 1, 3, 2, 2, 2, 2]

sweeties	2.1	0.9434	[1, 2, 2, 3, 2, 1, 2, 4, 3, 1]

gentiment	2.1	0.7	[1, 2, 2, 2, 2, 2, 1, 3, 3, 3]

douceur	2.2	0.74833	[3, 2, 3, 1, 2, 2, 3, 3, 2, 1]

bonbons	2.2	0.6	[2, 1, 3, 2, 2, 2, 3, 2, 3, 2]

rapide	0.8	0.6	[1, 0, 1, 1, 0, 2, 0, 1, 1, 1]

rapides	0.8	0.6	[1, 0, 1, 1, 0, 2, 0, 1, 1, 1]

rapidement	1.8	0.9798	[0, 3, 1, 0, 1, 1, 1, 3, 1, 1]

escroquerie	-2.4	1.0198	[-1, -4, -1, -3, -3, -2, -2, -2, -4, -2]

escroqueries	-1.5	0.92195	[0, -2, -2, -3, -2, -1, -1, 0, -2, -2]

escroquerie	-2.0	1.0	[-2, -2, -2, -4, -1, 0, -3, -2, -2, -2]

sympathique	2.3	0.64031	[3, 3, 2, 2, 3, 3, 2, 2, 1, 2]

sympa	2.3	0.64031	[3, 3, 2, 2, 3, 3, 2, 2, 1, 2]

la sympathie	1.5	1.11803	[-1, 2, 3, 2, 1, 1, 1, 2, 1, 3]

Talent	1.8	1.07703	[3, 1, 2, 2, 0, 3, 3, 2, 2, 0]

talentueux	2.3	0.64031	[1, 2, 2, 3, 2, 3, 3, 2, 3, 2]

talentless	-1.6	0.4899	[-2, -2, -2, -1, -2, -1, -1, -1, -2, -2]

talents	2.0	1.18322	[2, 4, 1, 2, 0, 2, 4, 2, 2, 1]

colere	-1.8	1.16619	[-3, -2, -2, -3, -1, 0, -1, 0, -3, -3]

crises de colere	-1.5	1.36015	[-1, -2, -4, -2, -2, -1, -1, 0, 1, -3]

Tard	-2.5	0.92195	[-3, -3, -3, -2, -2, -3, -1, -4, -1, -3]

larmes	-0.9	1.13578	[0, -2, -2, -1, -1, -2, -2, 1, 1, -1]

thes	0.3	0.45826	[1, 0, 0, 0, 0, 1, 0, 1, 0, 0]

taquiner	-1.3	0.9	[0, -1, -1, -2, -1, 0, -3, -2, -1, -2]

taquine	-1.2	0.87178	[0, -2, -2, -1, -1, -1, 0, -3, -1, -1]

cardere	-0.1	0.3	[0, -1, 0, 0, 0, 0, 0, 0, 0, 0]

teaseled	-0.8	0.74833	[-1, 0, -1, 0, 0, -1, -2, -1, -2, 0]

teaseler	-0.8	0.87178	[0, 0, -2, 0, 0, -1, -2, -1, -2, 0]

teaselers	-1.2	1.249	[0, -3, 0, 0, 0, -3, -2, -2, -2, 0]

lainage	-0.4	0.91652	[-1, 0, -3, 0, 0, 0, 0, 0, 0, 0]

teaselled	-0.4	0.91652	[0, -3, 0, 0, 0, 0, -1, 0, 0, 0]

teaselling	-0.2	0.4	[0, 0, 0, 0, -1, 0, -1, 0, 0, 0]

chardons	-0.1	0.3	[0, 0, 0, 0, 0, 0, 0, 0, -1, 0]

taquin	-1.0	1.18322	[0, -1, -3, -1, -1, -1, 0, -3, -1, 1]

teasers	-0.7	1.1	[-1, -2, -3, -1, 0, 0, -1, 1, 0, 0]

taquine	-1.2	0.74833	[-1, -1, 0, -1, -2, -1, -3, -1, -1, -1]

salons de the	0.2	0.4	[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]

taquineries	-0.3	1.1	[0, 0, 1, 1, -1, 0, 0, 0, -1, -3]

taquinant	-0.4	1.11355	[0, 1, 1, 0, -2, 0, -2, 0, -2, 0]

cuillere à cafe	0.2	0.4	[0, 0, 0, 0, 0, 0, 1, 0, 1, 0]

cuilleree à cafe	0.2	0.4	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0]

cuillerees à the	0.4	0.8	[2, 0, 0, 0, 0, 0, 0, 0, 2, 0]

cuilleres à cafe	0.5	0.80623	[0, 0, 0, 2, 0, 0, 1, 2, 0, 0]

teaspoonsful	0.3	0.9	[2, 0, 0, 0, 0, 2, 0, -1, 0, 0]

temperer	-1.8	0.4	[-1, -2, -2, -2, -2, -2, -2, -2, -1, -2]

tempere	-1.3	0.64031	[-1, -1, 0, -1, -1, -2, -2, -2, -1, -2]

soumissionne	0.5	0.92195	[0, 0, 2, 1, -1, -1, 1, 1, 1, 1]

soumissionnaire	0.6	0.66332	[0, 1, 1, 0, 0, 0, 2, 1, 1, 0]

soumissionnaires	1.2	0.9798	[2, 0, 0, 1, 0, 2, 3, 1, 1, 2]

tendre	1.4	1.56205	[2, 1, 3, -1, 0, 2, 2, 2, -1, 4]

tenderfeet	-0.4	0.91652	[-1, -1, 0, 0, -1, 0, -1, -2, 1, 1]

novice	-0.1	0.53852	[-1, 1, 0, 0, 0, 0, 0, -1, 0, 0]

tenderfoots	-0.5	1.11803	[1, -1, 0, 0, 0, -1, -1, 1, -3, -1]

tendre	1.5	1.0247	[2, 2, 1, 2, 3, 1, 1, -1, 2, 2]

tenderheartedly	2.7	0.64031	[2, 2, 2, 3, 3, 3, 3, 4, 3, 2]

attendrissement	0.7	1.48661	[1, 3, 2, 2, -1, -1, 1, -2, 1, 1]

tenderheartednesses	2.8	0.74833	[2, 3, 3, 2, 3, 3, 4, 4, 2, 2]

appel d'offres	0.6	0.66332	[0, 0, 1, 1, 1, 0, 0, 1, 2, 0]

attendrissement	0.2	0.74833	[-1, 2, 0, 0, 0, 1, 0, 0, 0, 0]

attendrir	0.1	0.53852	[0, 0, 0, 0, 0, -1, 0, 1, 0, 1]

attendries	0.1	0.53852	[0, 1, 0, 1, 0, 0, -1, 0, 0, 0]

attendrisseur	0.4	0.66332	[0, 1, 0, 1, 0, 0, 2, 0, 0, 0]

attendrit	0.3	0.45826	[0, 1, 0, 1, 0, 0, 1, 0, 0, 0]

attendrissement	0.3	0.45826	[1, 1, 0, 0, 0, 1, 0, 0, 0, 0]

filet	-0.2	0.74833	[0, 0, 0, 0, -2, 0, 1, 0, -1, 0]

tenderloins	0.4	0.66332	[1, 0, 0, 0, 2, 0, 0, 1, 0, 0]

tendrement	1.8	0.74833	[2, 1, 2, 1, 3, 2, 1, 2, 3, 1]

tendresse	1.8	0.4	[2, 2, 1, 2, 2, 2, 2, 1, 2, 2]

tendresses	0.9	1.44568	[1, 2, 1, 1, 3, -1, -2, 2, 2, 0]

tenderometre	0.2	0.4	[1, 0, 0, 0, 0, 1, 0, 0, 0, 0]

tenderometers	0.2	0.4	[0, 0, 1, 0, 0, 0, 0, 0, 1, 0]

offres	0.6	0.8	[0, 2, 0, 1, 1, 1, -1, 0, 1, 1]

tendu	-1.4	0.4899	[-1, -1, -1, -1, -1, -2, -1, -2, -2, -2]

bande	-1.0	0.44721	[-1, 0, -1, -1, -1, -1, -2, -1, -1, -1]

tensely	-1.2	0.6	[-1, -2, -2, -2, -1, 0, -1, -1, -1, -1]

tension	-1.5	0.67082	[-1, -1, -1, -1, -1, -2, -2, -1, -2, -3]

plus tendue	-1.5	0.67082	[-2, -2, -1, -2, -1, -1, -3, -1, -1, -1]

tenses	-0.9	1.04403	[-1, -3, 0, 0, 0, -1, 0, -2, -2, 0]

plus tendu	-1.2	1.07703	[-2, 0, -2, -2, -2, 0, 1, -1, -2, -2]

contraction	-1.0	0.44721	[-1, -2, -1, 0, -1, -1, -1, -1, -1, -1]

tension	-1.3	1.00499	[-2, -1, -1, -1, -1, -2, -2, -3, 1, -1]

tensionnel	-0.8	0.74833	[-1, 0, -1, -1, -1, -2, 1, -1, -1, -1]

tendu	-0.4	1.11355	[-2, 0, -1, 2, -1, 0, -1, -1, -1, 1]

tendeur	-1.6	0.8	[-1, -3, -2, -2, -2, 0, -1, -2, -1, -2]

pretensionneurs	-0.9	1.04403	[-1, 0, -2, -2, -1, 1, -2, 0, 0, -2]

tension	-1.4	1.0198	[-1, -1, -1, -1, 0, -2, -3, -3, 0, -2]

tensionless	0.6	0.8	[1, 1, 1, -1, 0, 0, 0, 2, 1, 1]

des tensions	-1.7	0.78102	[-1, -3, -1, -1, -2, -2, -3, -1, -2, -1]

terrible	-2.1	0.9434	[-1, -3, -2, -1, -3, -1, -2, -2, -4, -2]

terribleness	-1.9	1.81384	[3, -3, -3, -3, -3, -1, -2, -1, -3, -3]

